cell_id_dna	ptime	ptime2
398	AS-604982-LR-56234_AS-621731-LR-56669	2.66202809188322	NA
399	AS-604984-LR-56234_AS-621733-LR-56669	2.2416023717918	NA
400	AS-604986-LR-56234_AS-621735-LR-56669	3.51691667614781	NA
401	AS-604988-LR-56234_AS-621737-LR-56669	1.9271585190299	1.85060658147969
402	AS-605002-LR-56234_AS-621751-LR-56669	1.33014402912486	1.35627151988334
403	AS-605004-LR-56234_AS-621753-LR-56669	3.17704010016704	NA
404	AS-605012-LR-56234_AS-621761-LR-56669	1.45136541946876	1.46638779094117
405	AS-605014-LR-56234_AS-621763-LR-56669	1.32317253027207	1.3402317215577
406	AS-605016-LR-56234_AS-621765-LR-56669	0.564759207818128	0.564346398552099
407	AS-605018-LR-56234_AS-621767-LR-56669	0.686990549410114	0.685543618039484
408	AS-605022-LR-56234_AS-621771-LR-56669	1.89460670360196	1.97203829299363
409	AS-605024-LR-56234_AS-621773-LR-56669	2.79874934576686	NA
410	AS-605026-LR-56234_AS-621775-LR-56669	1.79586876896881	1.77758976382527
411	AS-605032-LR-56234_AS-621781-LR-56669	1.07758113740845	1.07998089210434
412	AS-605034-LR-56234_AS-621783-LR-56669	3.0712867627486	NA
413	AS-605038-LR-56234_AS-621787-LR-56669	2.77817176346419	NA
414	AS-605042-LR-56234_AS-621791-LR-56669	0.857118233223512	0.851453448992113
415	AS-605044-LR-56234_AS-621793-LR-56669	1.09003797700628	1.07035548179412
416	AS-605046-LR-56234_AS-621795-LR-56669	1.91197932604826	1.81957343727308
417	AS-605048-LR-56234_AS-621797-LR-56669	2.46312324047655	NA
418	AS-605050-LR-56234_AS-621799-LR-56669	0.687368644165116	0.684270920843031
419	AS-605052-LR-56234_AS-621801-LR-56669	1.41671227355202	1.43185391192648
420	AS-605054-LR-56234_AS-621803-LR-56669	0.842904805418931	0.838003855505168
421	AS-605056-LR-56234_AS-621805-LR-56669	2.71837914029481	NA
422	AS-605058-LR-56234_AS-621807-LR-56669	2.67090733933836	NA
423	AS-605062-LR-56234_AS-621811-LR-56669	3.47743226550145	NA
424	AS-605064-LR-56234_AS-621813-LR-56669	0.878911170378629	0.875743631146318
425	AS-605066-LR-56234_AS-621815-LR-56669	2.36174811984227	NA
426	AS-604894-LR-56234_AS-621643-LR-56669	2.8715836612812	NA
427	AS-604908-LR-56234_AS-621657-LR-56669	2.44748880332956	NA
428	AS-604910-LR-56234_AS-621659-LR-56669	0.631461696528472	0.629700933565541
429	AS-604912-LR-56234_AS-621661-LR-56669	2.12036828425624	NA
430	AS-604914-LR-56234_AS-621663-LR-56669	2.25502741725304	NA
431	AS-604916-LR-56234_AS-621665-LR-56669	2.92876583531903	NA
432	AS-604924-LR-56234_AS-621673-LR-56669	0.882513837694903	0.8801549830827
433	AS-575969-LR-56638	0.546100944475171	0.538608066728958
434	AS-575993-LR-56638	1.9627951777203	1.81574057135
435	AS-575971-LR-56638	3.616214032574	NA
436	AS-575973-LR-56638	2.15334915211418	1.89572861000036
437	AS-575997-LR-56638	2.44158331768434	NA
438	AS-575975-LR-56638	3.15329992537262	NA
439	AS-575999-LR-56638	3.13254253954393	NA
440	AS-576003-LR-56638	1.7006661419948	1.67901979446344
441	AS-575981-LR-56638	2.17866009270995	1.91898760742912
442	AS-576005-LR-56638	2.91598168204967	NA
443	AS-575961-LR-56638	2.55775568066689	NA
444	AS-575985-LR-56638	3.67717162011761	NA
445	AS-575963-LR-56638	0.559291958633805	0.562166462115845
446	AS-575987-LR-56638	3.44297732944056	NA
447	AS-575965-LR-56638	3.43825766434932	NA
448	AS-575989-LR-56638	1.91351696757873	1.79074722625769
449	AS-575967-LR-56638	3.58376744129248	NA
450	AS-576087-LR-56638	3.56083305382587	NA
451	AS-576065-LR-56638	3.52423667231452	NA
452	AS-576089-LR-56638	3.43726413807938	NA
453	AS-576067-LR-56638	3.69400579969933	NA
454	AS-576091-LR-56638	3.54285263820337	NA
455	AS-576093-LR-56638	3.40694382341236	NA
456	AS-576071-LR-56638	3.65267913071787	NA
457	AS-576095-LR-56638	3.67717162011761	NA
458	AS-576073-LR-56638	3.48481144734138	NA
459	AS-576097-LR-56638	3.5245475149229	NA
460	AS-576075-LR-56638	3.59523331672142	NA
461	AS-576099-LR-56638	3.67102867767341	NA
462	AS-576077-LR-56638	3.54635615293292	NA
463	AS-576101-LR-56638	3.55777770996496	NA
464	AS-576081-LR-56638	3.50626559486509	NA
465	AS-576083-LR-56638	3.70845072436365	NA
466	AS-576061-LR-56638	3.62693528538264	NA
467	AS-576085-LR-56638	3.73150713889534	NA
468	AS-576063-LR-56638	3.47043006358609	NA
469	AS-575943-LR-56638	0.0913843208888889	0.091398769766628
470	AS-575921-LR-56638	0	0
471	AS-575945-LR-56638	0.155095803790013	0.155429184957796
472	AS-575947-LR-56638	0.217629726395653	0.220014185442933
473	AS-575925-LR-56638	0.358230872258044	0.35807488993213
474	AS-575949-LR-56638	0.216547787367343	0.215949555422255
475	AS-575927-LR-56638	1.96795660406264	1.82299634591672
476	AS-575953-LR-56638	0.198828703134454	0.199901254556814
477	AS-575933-LR-56638	1.2200139401772	1.28703598090777
478	AS-575957-LR-56638	0.236282712929606	0.236598252546473
479	AS-575913-LR-56638	0.223824827288936	0.225538287813366
480	AS-575941-LR-56638	0.525071779979968	0.518357484544741
481	AS-576039-LR-56638	NA	7.76697292364404
482	AS-576017-LR-56638	NA	7.0172316293728
483	AS-576041-LR-56638	NA	7.91197707408295
484	AS-576043-LR-56638	NA	7.70325160705571
485	AS-576021-LR-56638	NA	7.92674377850827
486	AS-576045-LR-56638	NA	7.92868272917648
487	AS-576023-LR-56638	NA	8.03349793985268
488	AS-576025-LR-56638	NA	7.61258424466517
489	AS-576027-LR-56638	NA	7.65537567553988
490	AS-576051-LR-56638	NA	7.51890568798047
491	AS-576029-LR-56638	NA	7.9305456371922
492	AS-576053-LR-56638	NA	7.93077181958516
493	AS-576033-LR-56638	NA	7.67720872581508
494	AS-576011-LR-56638	NA	7.71096869773782
495	AS-576035-LR-56638	NA	8.06686330349131
496	AS-576013-LR-56638	NA	7.62842290680658
497	AS-576037-LR-56638	NA	7.76030715018958
498	AS-576015-LR-56638	7.58977645669633	NA
499	AS-636628-LR-56903	5.12834873403351	NA
500	AS-636640-LR-56903	5.12834873403351	NA
501	AS-636606-LR-56903	4.88178177419801	NA
502	AS-636630-LR-56903	5.95071368939099	NA
503	AS-636654-LR-56903	NA	NA
504	AS-636488-LR-56903	5.88110157798352	NA
505	AS-636512-LR-56903	4.88397161940005	NA
506	AS-636524-LR-56903	3.75838770773867	NA
507	AS-636572-LR-56903	5.12834873403351	NA
508	AS-636550-LR-56903	4.98810731434619	NA
509	AS-636598-LR-56903	5.94979959295728	NA
510	AS-636646-LR-56903	5.12834873403351	NA
511	AS-636468-LR-56903	4.63714760391092	NA
512	AS-636480-LR-56903	4.87853312111097	NA
513	AS-636516-LR-56903	6.3410438865896	NA
514	AS-636552-LR-56903	6.32084162706797	NA
515	AS-636564-LR-56903	4.87220868193222	NA
516	AS-636576-LR-56903	5.04179008657947	NA
517	AS-636648-LR-56903	NA	NA
518	AS-636482-LR-56903	5.12834873403351	NA
519	AS-636518-LR-56903	5.11215707309559	NA
520	AS-636530-LR-56903	5.04133838455698	NA
521	AS-636542-LR-56903	5.12834873403351	NA
522	AS-636520-LR-56903	4.66180215781327	NA
523	AS-636544-LR-56903	6.46513938029065	NA
524	AS-636592-LR-56903	5.00625445979381	NA
525	AS-636755-LR-56946	5.06817852816087	NA
526	AS-636767-LR-56946	5.12834873403351	NA
527	AS-636779-LR-56946	3.68137193301333	NA
528	AS-636791-LR-56946	5.12834873403351	NA
529	AS-636769-LR-56946	5.20335666205114	NA
530	AS-636805-LR-56946	5.10052186374323	NA
531	AS-636675-LR-56946	5.03899463121665	NA
532	AS-636771-LR-56946	5.06535322265952	NA
533	AS-636795-LR-56946	6.03439433700551	NA
534	AS-636843-LR-56946	NA	NA
535	AS-636725-LR-56946	4.9066595746619	NA
536	AS-636737-LR-56946	6.06904525948707	NA
537	AS-636809-LR-56946	5.11701111232204	NA
538	AS-636679-LR-56946	5.1210050106841	NA
539	AS-636703-LR-56946	NA	NA
540	AS-636763-LR-56946	6.18780431726751	NA
541	AS-636775-LR-56946	4.97690390747325	NA
542	AS-636681-LR-56946	5.08405290291875	NA
543	AS-636717-LR-56946	3.69263931687039	NA
544	AS-636837-LR-56946	6.11516852141291	NA
545	AS-636799-LR-56946	5.01641317063766	NA
546	AS-640101-LR-57108	NA	NA
547	AS-640107-LR-57108	NA	NA
548	AS-640149-LR-57108	NA	NA
549	AS-640155-LR-57108	6.93408865371544	NA
550	AS-640159-LR-57108	7.28230417860789	NA
551	AS-640163-LR-57108	5.05386373087868	NA
552	AS-640169-LR-57108	NA	NA
553	AS-640177-LR-57108	NA	NA
554	AS-640197-LR-57108	6.46055391284815	NA
555	AS-640199-LR-57108	4.9482633530177	NA
556	AS-640205-LR-57108	6.7167739825776	NA
557	AS-640207-LR-57108	4.76207891836654	NA
558	AS-640211-LR-57108	4.94392135339926	NA
559	AS-640213-LR-57108	6.4932253286675	NA
560	AS-640215-LR-57108	6.34633873381052	NA
561	AS-640221-LR-57108	NA	NA
562	AS-640225-LR-57108	4.54284572364728	NA
563	AS-640247-LR-57108	6.30674736695207	NA
